datetime,lat,lon,depth,magnitude,min_magnitude,max_magnitude,mean_magnitude,median_magnitude,variance_magnitude,kurtosis_magnitude,min_depth,max_depth,mean_depth,median_depth,variance_depth,kurtosis_depth,min_lat,max_lat,mean_lat,median_lat,variance_lat,kurtosis_lat,min_lon,max_lon,mean_lon,median_lon,variance_lon,kurtosis_lon,min_datetime,max_datetime,mean_datetime,median_datetime,variance_datetime,kurtosis_datetime,location_labels
1979-06-19 23:09:56.800,38.64,26.61,21.0,4.6,4.0,6.0,4.513333333333334,4.3,0.33982222222222225,1.1879608389246652,0.0,56.0,12.233333333333333,10.0,154.3788888888889,3.8741856073853445,38.0,39.78,38.79200000000001,38.72,0.287156,-1.0546418422114858,26.39,29.9,27.679000000000006,27.46,1.0389823333333332,-0.7379245049129906,227966154.0,298524357.9,263167361.31333324,254872285.3,468586681996111.2,-0.887760161021649,6
1979-06-26 22:38:15.400,38.72,26.61,2.0,4.6,4.0,6.0,4.516666666666667,4.3,0.34005555555555556,1.1489255735522175,0.0,56.0,12.166666666666666,10.0,153.07222222222222,4.023887053409039,38.0,39.78,38.75900000000001,38.705,0.26342899999999986,-0.897303982598983,26.39,29.9,27.611,27.3,1.0410223333333333,-0.5538468600800943,235740704.7,298681796.8,265524549.4066666,256439463.4,463768684009436.7,-1.1677838342189486,6
1979-07-18 13:12:23.000,39.66,28.65,7.0,5.2,4.0,6.0,4.529999999999999,4.3,0.3367666666666667,1.0950384943818747,0.0,56.0,11.9,10.0,156.29000000000002,3.917355916626848,38.0,39.78,38.73366666666667,38.705,0.24550988888888886,-0.6874510644445873,26.39,29.9,27.577,27.255000000000003,1.0732543333333335,-0.5697202397979484,237522392.3,299284695.4,267642682.42999995,259073420.5,467704531570912.9,-1.3767396798373894,6
1979-07-24 08:27:03.600,39.01,27.75,10.0,4.0,4.0,6.0,4.5699999999999985,4.35,0.3407666666666667,0.6636599928414464,0.0,56.0,11.8,10.0,156.96,3.921936128957843,38.0,39.78,38.741333333333344,38.705,0.2578915555555553,-0.6742225322740119,26.39,29.9,27.557000000000006,27.255000000000003,1.0179343333333333,-0.4447966270306565,243408629.0,301151543.0,269763654.12,261591680.1,470393072633942.3,-1.5512987452814921,6
1979-08-22 11:47:29.300,38.04,28.95,10.0,4.3,4.0,6.0,4.5699999999999985,4.35,0.3407666666666667,0.6636599928414464,0.0,56.0,12.133333333333333,10.0,152.31555555555556,4.100445462118429,38.0,39.78,38.775,38.72,0.24084499999999978,-0.6087516685645813,26.39,29.9,27.582000000000004,27.3,1.0082093333333333,-0.4784858467630402,244007054.0,301652823.6,271705127.2733333,262710244.8,477368147330439.4,-1.6689292979373895,6
1979-09-09 16:10:13.200,39.32,28.83,8.0,4.2,4.0,6.0,4.569999999999999,4.35,0.3407666666666667,0.6636599928414362,0.0,56.0,12.133333333333333,10.0,152.31555555555556,4.100445462118432,38.0,39.78,38.775666666666666,38.72,0.23985122222222222,-0.6096350670977815,26.39,29.9,27.61966666666667,27.3,1.0672832222222222,-0.7534524342853768,246118457.7,304170449.3,273710573.78333336,265963903.75,482906794000642.44,-1.747931832131417,6
1979-10-14 20:38:32.500,39.35,27.94,10.0,4.2,4.0,6.0,4.549999999999999,4.3,0.3431666666666667,0.7916964364270167,0.0,56.0,12.066666666666666,10.0,152.7288888888889,4.105936516588836,38.0,39.78,38.785999999999994,38.72,0.24779066666666671,-0.737709887514713,26.39,29.9,27.594000000000005,27.3,0.9847306666666663,-0.7546250992479386,246846712.9,305741413.2,275698005.6333334,268959706.95,487778568768252.8,-1.788930185540871,6
1979-10-15 02:50:15.400,39.41,27.85,4.0,4.0,4.0,6.0,4.549999999999999,4.3,0.3431666666666667,0.791696436427018,0.0,56.0,12.066666666666666,10.0,152.7288888888889,4.105936516588832,38.0,39.78,38.830999999999996,38.72,0.2357756666666668,-0.7894667673480447,26.39,29.9,27.591000000000005,27.3,0.9823756666666663,-0.7368926360785544,250530817.9,308781512.5,277762498.9533333,272398080.75,492253813907004.44,-1.7920130120794502,6
1980-02-03 09:16:39.700,39.38,28.29,2.0,4.1,4.0,6.0,4.52,4.3,0.34826666666666667,0.9755651264396437,0.0,56.0,11.3,10.0,146.8766666666667,5.161851494795604,38.0,39.78,38.86633333333332,38.724999999999994,0.23798988888888897,-0.842331819572383,26.39,29.9,27.611666666666675,27.46,0.9798405555555552,-0.7769193667877463,250547805.8,308803815.4,279704932.2033333,286911661.8,495880729434686.4,-1.7639700169688761,6
1980-02-14 20:14:28.800,39.1,29.35,10.0,4.4,4.0,6.0,4.513333333333334,4.3,0.3524888888888889,0.95152161990536,0.0,56.0,11.033333333333333,9.0,149.63222222222223,5.068650198951767,38.0,39.78,38.867,38.724999999999994,0.2386610000000002,-0.8487603633059853,26.39,29.9,27.583666666666673,27.46,0.9175498888888886,-0.6006301320485781,250551130.7,318417399.7,281967251.99999994,298210971.8,512379875891647.0,-1.6401107367511927,6
1980-03-02 05:32:12.400,39.26,29.39,6.0,4.6,4.0,6.0,4.5200000000000005,4.3,0.3496,0.9503427257827153,0.0,56.0,11.266666666666667,10.0,147.46222222222224,5.126052821041123,38.0,39.78,38.858333333333334,38.724999999999994,0.23229388888888913,-0.7603430231230206,26.39,29.9,27.62900000000001,27.46,1.0139889999999998,-0.8350796014385624,251105849.3,319407268.8,284262456.60333335,298246571.45,520937984402083.44,-1.528354768533439,6
1980-03-03 06:15:06.100,38.13,27.75,0.0,4.2,4.0,6.0,4.496666666666667,4.3,0.32898888888888894,1.5937590509532118,0.0,56.0,10.666666666666666,9.0,142.62222222222223,6.127750704260501,38.0,39.78,38.88666666666667,38.76,0.230168888888889,-0.7361802085259948,26.39,29.9,27.70233333333334,27.655,1.1055578888888888,-1.0718769650169497,251106046.0,320823132.4,286586366.03999996,298343201.9,523448176226972.06,-1.4109521291951186,6
1980-04-25 17:26:05.000,38.75,26.52,15.0,4.0,4.0,6.0,4.489999999999999,4.3,0.33156666666666673,1.5977800468551555,0.0,56.0,10.666666666666666,9.0,142.62222222222223,6.127750704260507,38.0,39.78,38.87433333333333,38.76,0.24411788888888886,-0.8281412966455042,26.39,29.9,27.677333333333333,27.655,1.0837995555555555,-0.9587804633744543,251106262.2,320912106.1,288913234.71,298424426.2,515347302437073.3,-1.2940848154130227,6
1980-04-27 09:54:27.300,39.07,28.86,38.0,4.8,4.0,6.0,4.4833333333333325,4.3,0.33672222222222226,1.5444101940996466,0.0,56.0,11.0,10.0,142.06666666666666,5.923560516792952,38.0,39.78,38.88366666666666,38.769999999999996,0.2390965555555555,-0.7444969525494307,26.39,29.9,27.652,27.655,1.1225426666666667,-1.0039183008079944,253032915.1,325531565.0,291394078.1366666,298475624.45,506243883091292.6,-1.153291457711566,6
1980-05-03 04:26:04.600,39.14,28.98,35.0,4.1,4.0,6.0,4.510000000000001,4.3,0.33156666666666673,1.38340165782032,0.0,56.0,11.933333333333334,10.0,165.4622222222222,3.6105861348512134,38.0,39.68,38.86,38.769999999999996,0.2129133333333332,-0.6923334203903035,26.39,29.9,27.657999999999998,27.655,1.1359226666666666,-1.0362899691393737,254059697.6,325677267.3,293815556.5433333,298516636.9,490505599740112.25,-1.0080363495158045,6
1980-05-04 09:22:12.700,39.22,28.97,22.0,4.5,4.0,6.0,4.503333333333333,4.3,0.3356555555555556,1.3529529836069951,0.0,56.0,12.766666666666667,10.0,182.37888888888892,2.2780036144352245,38.0,39.68,38.867,38.769999999999996,0.21531433333333322,-0.724540132354091,26.39,29.9,27.694000000000003,27.655,1.1909306666666668,-1.2063319999253799,255684873.0,326175964.6,296219432.10999995,298603077.35,466949238309154.0,-0.8587599287358811,6
1980-07-11 12:24:27.400,38.8,29.17,0.0,4.3,4.0,6.0,4.52,4.35,0.32693333333333335,1.3896961963333894,0.0,56.0,13.5,10.0,179.25,2.066937825940644,38.04,39.68,38.907666666666664,38.9,0.19275788888888876,-0.5881265773697546,26.39,29.9,27.73966666666667,27.73,1.2428232222222222,-1.3614588815178028,257194053.8,326280132.7,298572607.43333334,298983246.1,436764978797460.44,-0.699829670573008,6
1980-08-07 22:54:09.800,39.37,28.12,0.0,4.1,4.0,6.0,4.5200000000000005,4.35,0.32693333333333335,1.3896961963333796,0.0,56.0,13.333333333333334,10.0,182.88888888888889,1.9732519942302806,38.04,39.68,38.894,38.795,0.18991066666666653,-0.5590079523034848,26.52,29.9,27.832333333333334,27.75,1.2417112222222224,-1.454323704981394,260952787.2,332166267.4,301071681.22,300218119.2,411064585311901.94,-0.5435608070408251,6
1980-10-27 10:08:54.700,39.26,26.07,10.0,4.0,4.0,6.0,4.5,4.3,0.33133333333333337,1.4910306911893914,0.0,44.0,11.466666666666667,10.0,124.64888888888888,1.455779509634871,38.04,39.68,38.93299999999999,38.905,0.17988766666666664,-0.38939495774908695,26.52,29.9,27.866333333333333,27.8,1.2254365555555558,-1.442327153319325,262230573.0,334536849.8,303524483.3066666,301402183.3,388728075592206.5,-0.3699891273928051,6
1980-11-27 15:49:51.300,39.23,27.71,0.0,4.1,4.0,6.0,4.5,4.3,0.33133333333333337,1.4910306911893914,0.0,44.0,11.466666666666667,10.0,124.64888888888888,1.45577950963487,38.04,39.68,38.97333333333333,39.04,0.15583555555555537,-0.2624526340484632,26.07,29.9,27.81166666666667,27.8,1.3291938888888892,-1.4661445826477029,263189916.6,341489334.7,306166442.03,302911636.45000005,372952893459837.8,-0.22814395490931982,6
1980-12-08 06:29:12.100,38.91,27.67,0.0,4.0,4.0,6.0,4.499999999999999,4.3,0.33133333333333337,1.4910306911893976,0.0,44.0,11.466666666666667,10.0,124.64888888888888,1.455779509634871,38.04,39.68,38.971666666666664,39.04,0.1548938888888886,-0.24119846030166592,26.07,29.9,27.842333333333336,27.8,1.2938045555555557,-1.416966124888292,268737890.9,344188191.3,308866384.5199999,304955931.25,352285593327707.44,-0.2533996915416643,6
1980-12-16 17:13:25.300,38.8,26.65,10.0,4.6,4.0,6.0,4.433333333333334,4.25,0.26022222222222224,2.6268774052117756,0.0,44.0,11.466666666666667,10.0,124.64888888888888,1.4557795096348718,38.04,39.66,38.946,38.959999999999994,0.13763733333333303,-0.09690560880616239,26.07,29.9,27.784,27.75,1.208424,-1.309365122816436,269181523.0,345104952.1,311411953.2266666,307261462.85,335903599288675.0,-0.3323019816311139,6
1980-12-19 07:49:21.500,38.02,27.65,15.0,4.7,4.0,5.9,4.386666666666667,4.25,0.17715555555555557,3.4302839667889335,0.0,44.0,11.466666666666667,10.0,124.64888888888888,1.45577950963487,38.04,39.66,38.936,38.855,0.13745733333333304,-0.13215690347988795,26.07,29.39,27.675666666666665,27.73,1.090304555555556,-1.4286350806728405,275614638.5,345834805.3,313967062.6366666,308792663.95,309425798782712.06,-0.7370002265967162,6
1981-01-25 06:15:20.000,39.09,27.99,2.0,4.1,4.0,5.9,4.403333333333332,4.3,0.17898888888888892,3.0484654210689337,0.0,38.0,10.5,10.0,88.85,1.5206111734097512,38.02,39.66,38.92033333333333,38.855,0.15854988888888844,-0.0556824594483043,26.07,29.39,27.686666666666667,27.73,1.0859888888888893,-1.4236415585257525,298208685.1,346060161.5,316315246.7366666,313610607.54999995,289213782131649.8,-1.2107956671050624,6
1981-04-11 19:21:19.700,38.06,26.12,10.0,4.0,4.0,5.2,4.343333333333334,4.25,0.10378888888888889,-0.13172059718193285,0.0,38.0,10.066666666666666,9.0,90.39555555555556,1.6298954560022763,38.02,39.66,38.93033333333333,38.959999999999994,0.1588432222222218,-0.00963913394992355,26.07,29.39,27.733999999999998,27.75,1.045250666666667,-1.3706074044096401,298213258.5,349251320.0,318016667.9,318912334.25,311550193080119.7,-1.2865028344355411,6
1981-06-02 19:07:16.000,39.41,27.96,7.0,4.5,4.0,5.2,4.329999999999999,4.2,0.10743333333333334,-0.15698079917178198,0.0,38.0,9.6,9.0,83.70666666666666,2.532458244281295,38.02,39.66,38.90933333333332,38.959999999999994,0.18172622222222162,-0.27590374476470503,26.07,29.39,27.713333333333328,27.75,1.0987222222222224,-1.365127237648559,298279884.4,355864879.7,319938388.6066667,320115200.6,342534253025476.56,-1.2440695988984727,6
1981-12-28 14:52:25.500,39.33,29.12,16.0,4.4,4.0,5.2,4.346666666666666,4.25,0.1044888888888889,-0.20003904326981203,0.0,38.0,9.6,9.0,83.70666666666666,2.5324582442812966,38.02,39.66,38.931999999999995,39.04,0.18849599999999928,-0.28268334197688105,26.07,29.39,27.761,27.8,1.0518023333333335,-1.2769660111628176,298406519.4,360356836.0,322007620.3266667,320867619.25,377071202621670.94,-1.177141971421522,6
1981-12-28 14:53:35.300,39.39,29.06,10.0,4.3,4.0,5.2,4.326666666666666,4.25,0.08995555555555555,0.2146412027996134,0.0,38.0,9.766666666666667,9.0,84.9788888888889,2.263280904702559,38.02,39.66,38.95233333333332,39.08,0.1918645555555548,-0.22429814263517356,26.07,29.39,27.843666666666664,27.895000000000003,1.0646432222222226,-1.2452887431358788,298442333.0,378399145.5,324674041.1966667,323221835.55,457394473913165.4,-0.548040853292274,6
1982-02-08 11:20:09.400,39.33,29.05,13.0,4.0,4.0,5.2,4.336666666666667,4.3,0.08632222222222222,0.3245061360452808,0.0,38.0,9.766666666666667,9.0,84.9788888888889,2.26328090470256,38.02,39.66,38.97566666666667,39.095,0.19541122222222146,-0.12739173253298963,26.07,29.39,27.926333333333332,27.950000000000003,1.0538965555555557,-1.1601529910994828,298508915.9,378399215.3,327339270.6066666,325604416.15,523567420022516.8,-0.5102877502313707,6
1982-03-31 01:15:57.800,38.59,28.18,10.0,4.1,4.0,5.2,4.316666666666666,4.25,0.08738888888888889,0.49859093111708663,0.0,38.0,10.0,10.0,84.8,2.133165717337131,38.02,39.66,38.996,39.120000000000005,0.1970039999999992,0.0036585054533126993,26.07,29.39,28.007666666666662,27.975,1.0316112222222225,-1.0214023193878856,298524357.9,382015209.4,330122813.7233333,325926615.95000005,587761605420844.8,-0.5622811751921435,6
1982-04-16 04:48:22.500,39.54,26.08,0.0,4.1,4.0,5.2,4.3,4.2,0.08600000000000001,0.8155759870200141,0.0,38.0,10.1,10.0,84.49,2.107261014724804,38.02,39.66,38.993,39.120000000000005,0.19916099999999912,-0.07267345704527761,26.07,29.39,28.06066666666666,28.055,0.9627995555555556,-0.7724148967853917,298681796.8,386385357.8,333051513.7199999,326228048.65,651418036935693.1,-0.6377886401859865,6
1982-04-17 10:23:10.000,39.4,26.1,0.0,4.2,4.0,5.2,4.283333333333333,4.2,0.08405555555555558,1.2252122931946081,0.0,38.0,9.4,10.0,83.44000000000001,2.6719756142626387,38.02,39.66,39.022999999999996,39.18,0.20408099999999912,0.09944408048764908,26.07,29.39,28.042999999999996,28.055,1.023107666666667,-0.7220713720002911,299284695.4,387780502.5,336021470.57666665,329223200.04999995,703063552262579.6,-0.7686579368917581,6
1982-04-18 23:56:06.900,38.89,28.15,10.0,4.0,4.0,5.2,4.27,4.2,0.0807666666666667,1.7735738245173875,0.0,38.0,9.333333333333334,10.0,84.55555555555554,2.590801576872538,38.02,39.66,39.04566666666666,39.224999999999994,0.20524455555555465,0.29119400087495784,26.07,29.39,28.026,28.055,1.0802106666666667,-0.7130532384185839,301151543.0,387886990.0,338974880.3966666,333351558.6,739022304520080.9,-0.923980087670345,6
1982-04-19 04:32:54.300,38.68,26.91,10.0,4.4,4.0,4.8,4.2299999999999995,4.15,0.05276666666666667,-0.2632335271035502,0.0,38.0,9.433333333333334,10.0,84.3788888888889,2.546405629440242,38.02,39.54,39.02,39.18,0.19281333333333253,0.3026041475862975,26.07,29.39,28.009333333333327,28.055,1.0674662222222224,-0.7032147530617219,301652823.6,388022166.9,341870567.85999995,338013092.25,763138347352041.0,-1.0734775699381227,6
1982-04-20 18:32:21.300,38.76,26.93,10.0,4.3,4.0,4.8,4.243333333333333,4.2,0.0517888888888889,-0.3912293167832477,0.0,38.0,9.433333333333334,10.0,84.3788888888889,2.546405629440244,38.02,39.54,39.009000000000015,39.18,0.19654233333333254,0.0771450100478761,26.07,29.39,27.981333333333332,28.055,1.104724888888889,-0.8768508851471499,304170449.3,388038774.3,344750099.54999995,342838763.0,771981189015783.4,-1.2137392498664867,6
1982-11-02 05:58:48.000,38.52,28.46,31.0,4.6,4.0,4.8,4.243333333333333,4.2,0.0517888888888889,-0.3912293167832468,0.0,38.0,9.433333333333334,10.0,84.3788888888889,2.546405629440244,38.02,39.54,39.03300000000001,39.18,0.1667343333333325,0.47197884196531037,26.07,29.39,27.913999999999994,27.975,1.1057573333333335,-0.9984800900806134,305741413.2,388175541.3,347550269.28333324,344646571.70000005,772108937705984.6,-1.3347210004745496,6
1982-12-26 17:48:01.000,39.32,28.26,5.0,4.9,4.0,4.8,4.256666666666666,4.2,0.055788888888888895,-0.7468550827809728,0.0,38.0,10.2,10.0,99.22666666666667,1.3032400126507317,38.02,39.54,39.00633333333334,39.120000000000005,0.17204988888888795,0.055673960680584944,26.07,29.39,27.901666666666664,27.975,1.0875738888888893,-0.9677109484728943,308781512.5,405064728.0,350861046.44333327,345469878.70000005,813145442785282.8,-1.3089546432787067,6
1982-12-27 02:04:47.600,38.96,27.91,8.0,4.2,4.0,4.9,4.28,4.2,0.06893333333333336,-0.6204295724852149,0.0,38.0,10.033333333333333,10.0,100.0988888888889,1.3187252530645885,38.02,39.54,39.005333333333326,39.120000000000005,0.1713915555555546,0.06486925471945382,26.07,29.39,27.91233333333333,28.055,1.0916912222222226,-0.9660631400829307,308803815.4,409772881.0,354227425.39333326,345947483.4,858476838015077.1,-1.2858136893019432,6
1982-12-27 11:02:44.300,39.34,28.27,10.0,4.8,4.0,4.9,4.286666666666666,4.2,0.06648888888888892,-0.565454402470754,0.0,38.0,10.166666666666666,10.0,99.00555555555556,1.337787344454826,38.02,39.54,38.99033333333333,39.095,0.16577655555555468,0.09537622817301772,26.07,29.39,27.914333333333328,28.055,1.0915578888888893,-0.9623352769832998,318417399.7,409802687.6,357594054.4666666,347655740.75,881319494181440.5,-1.3426574066577637,6
1982-12-27 15:32:06.000,38.95,27.82,5.0,4.0,4.0,4.9,4.3100000000000005,4.25,0.07356666666666668,-0.8372655362545673,0.0,38.0,10.433333333333334,10.0,96.71222222222222,1.382947092707961,38.02,39.54,38.989,39.095,0.16478899999999913,0.11000371847349699,26.07,29.39,27.91366666666666,28.055,1.0910698888888892,-0.9617052922636646,319407268.8,409834964.3,360641306.61999995,352558099.85,911843827879041.8,-1.385440778932321,6
1982-12-27 19:55:24.800,39.01,27.83,17.0,4.1,4.0,4.9,4.296666666666666,4.2,0.07632222222222224,-0.826414872882292,0.0,38.0,10.266666666666667,10.0,97.66222222222223,1.3899556066197984,38.02,39.54,38.984,39.08,0.1644039999999991,0.07792582829785033,26.07,29.39,27.862666666666666,27.975,1.0199928888888892,-0.9027870868257803,320823132.4,409851126.0,363656101.85999995,358110857.85,926800185822282.9,-1.424579572236764,6
1983-02-15 02:21:45.700,39.07,28.71,7.0,4.6,4.0,4.9,4.28,4.2,0.07426666666666669,-0.5724240851703035,0.0,38.0,10.633333333333333,10.0,98.43222222222222,1.1376924756957782,38.02,39.54,38.97566666666667,39.04,0.16181788888888804,0.09300325465314074,26.07,29.17,27.81066666666667,27.935000000000002,0.9395662222222224,-0.8447383246443114,320912106.1,409866924.8,366624228.2733333,369377990.75,928016307551113.8,-1.449820588995267,6
1983-02-23 16:53:29.700,39.17,29.29,3.0,4.0,4.0,4.9,4.293333333333334,4.2,0.07728888888888891,-0.8415754528340686,0.0,38.0,10.866666666666667,10.0,95.04888888888888,1.2665130587567646,38.02,39.54,39.007,39.07,0.13729433333333263,0.6883670505794046,26.07,29.17,27.84266666666667,27.975,0.9653795555555558,-0.8774570425820776,325531565.0,414123705.7,369731281.5933333,378399180.4,923915935291679.6,-1.453966572164824,6
1983-04-06 14:48:05.200,38.11,27.16,9.0,4.1,4.0,4.9,4.293333333333333,4.2,0.07728888888888891,-0.8415754528340611,0.0,38.0,10.466666666666667,10.0,96.38222222222221,1.3705216384405574,38.02,39.54,39.021,39.08,0.13578233333333267,0.9257140703343611,26.07,29.29,27.935000000000002,28.055,0.9683650000000001,-0.6770230221480267,325677267.3,414867209.7,372709136.4166667,380207212.35,917836217913469.8,-1.42988312256436,6
1983-06-01 14:44:32.400,38.44,26.55,22.0,4.6,4.0,4.9,4.27,4.15,0.06943333333333336,-0.5364585265951685,0.0,35.0,9.5,10.0,70.25,1.8743177011436023,38.02,39.54,38.989000000000004,39.08,0.1623423333333327,0.26108049888780815,26.07,29.29,27.878333333333334,27.975,0.956653888888889,-0.7613786906104347,326175964.6,418488485.2,375802843.68,384200283.6,904390262029562.4,-1.3884989628220037,6
